Country,Continent,Year,GDP per capita,Mortality,GDP
Bangladesh,AS,2009,2448.886963,5.15,3.73E+11
Bangladesh,AS,2010,2599.208496,4.87,4E+11
Bangladesh,AS,2011,2772,4.61,4.32E+11
Bangladesh,AS,2012,2914,4.38,4.59E+11
Bangladesh,AS,2013,3057,4.16,4.86E+11
Bangladesh,AS,2014,3217,3.95,5.17E+11
Bangladesh,AS,2015,3402,3.75,5.52E+11
Bangladesh,AS,2016,3604,3.57,5.91E+11
Bangladesh,AS,2017,3837.050293,3.39,6.36E+11
Bangladesh,AS,2018,4099.25293,3.23,6.87E+11
Barbados,NA,1960,5316,8.46,1233312000
Barbados,NA,1961,5683,7.85,1307090048
Barbados,NA,1962,5923,7.33,1356366976
Barbados,NA,1963,6033,6.87,1393623040
Barbados,NA,1964,6355,6.47,1480715008
Barbados,NA,1965,6468,6.12,1519980032
Barbados,NA,1966,6873,5.8,1622028032
Barbados,NA,1967,7492,5.53,1783096064
Barbados,NA,1968,8429,5.28,2022960000
Barbados,NA,1969,9247,5.03,2210032896
Barbados,NA,1970,10197,4.79,2437082880
Barbados,NA,1971,10514,4.55,2533873920
Barbados,NA,1972,10567,4.31,2557213952
Barbados,NA,1973,10635,4.08,2594939904
Barbados,NA,1974,10080,3.86,2479680000
Barbados,NA,1975,9825,3.64,2426775040
Barbados,NA,1976,10222,3.43,2535055872
Barbados,NA,1977,10541,3.23,2624709120
Barbados,NA,1978,11014,3.04,2753499904
Barbados,NA,1979,11837,2.86,2971087104
Barbados,NA,1980,12318,2.69,3104135936
Barbados,NA,1981,12065,2.55,3040379904
Barbados,NA,1982,11424,2.44,2890272000
Barbados,NA,1983,11419,2.34,2911845120
Barbados,NA,1984,11772,2.26,3013632000
Barbados,NA,1985,11848,2.19,3044935936
Barbados,NA,1986,12404,2.12,3200231936
Barbados,NA,1987,12683,2.04,3284897024
Barbados,NA,1988,13087,1.97,3402619904
Barbados,NA,1989,13498,1.89,3522978048
Barbados,NA,1990,12994,1.81,3404428032
Barbados,NA,1991,12298.50586,1.74,3234507008
Barbados,NA,1992,11427.2666,1.67,3028225536
Barbados,NA,1993,11343.59766,1.61,3017396992
Barbados,NA,1994,11405.55957,1.56,3045284352
Barbados,NA,1995,11473.85938,1.52,3074994176
Barbados,NA,1996,11760.8252,1.49,3163662080
Barbados,NA,1997,12124.50879,1.48,3273617408
Barbados,NA,1998,12384.76172,1.48,3356270336
Barbados,NA,1999,12237.94824,1.49,3340960000
Barbados,NA,2000,12600.02246,1.51,3452406272
Barbados,NA,2001,12112.18066,1.53,3330849792
Barbados,NA,2002,12025.47363,1.55,3319030528
Barbados,NA,2003,12094.81934,1.57,3362359808
Barbados,NA,2004,12078.73535,1.57,3369967104
Barbados,NA,2005,12379.4502,1.57,3466246144
Barbados,NA,2006,12889.87695,1.56,3622055424
Barbados,NA,2007,12917.43945,1.55,3642717696
Barbados,NA,2008,12786.10742,1.53,3618468352
Barbados,NA,2009,12094.32422,1.51,3446882304
Barbados,NA,2010,11954.32227,1.5,3418936064
Barbados,NA,2011,11870,1.49,3406690048
Barbados,NA,2012,11860,1.47,3415680000
Barbados,NA,2013,11809,1.45,3412801024
Barbados,NA,2014,11780,1.43,3416199936
Barbados,NA,2015,11849,1.4,3448058880
Barbados,NA,2016,12003,1.37,3492872960
Barbados,NA,2017,12061.09668,1.34,3525892864
Barbados,NA,2018,11995.18652,1.3,3516161024
Belarus,EU,1980,9487,2.11,91489837056
Belarus,EU,1981,9844,2.02,95612420096
Belarus,EU,1982,10217,1.94,99909804032
Belarus,EU,1983,10667,1.88,1.05E+11
Belarus,EU,1984,10957,1.82,1.09E+11
Belarus,EU,1985,11000,1.76,1.1E+11
Belarus,EU,1986,11230,1.7,1.13E+11
Belarus,EU,1987,11297,1.64,1.14E+11
Belarus,EU,1988,11198,1.59,1.14E+11
Belarus,EU,1989,11893,1.54,1.21E+11
Belarus,EU,1990,11467,1.52,1.17E+11
Belarus,EU,1991,11170.76074,1.52,1.14E+11
Belarus,EU,1992,9960.842773,1.53,1.02E+11
Belarus,EU,1993,9077.44043,1.55,93050200064
Belarus,EU,1994,7932.000977,1.57,81212694528
Belarus,EU,1995,6993.62207,1.56,71373348864
Belarus,EU,1996,7128.354492,1.55,72504139776
Belarus,EU,1997,7885.019531,1.51,79868108800
Belarus,EU,1998,8481.966797,1.45,85602467840
Belarus,EU,1999,8689.712891,1.37,87455039488
Belarus,EU,2000,9110.979492,1.27,91419115520
Belarus,EU,2001,9462.374023,1.18,94624129024
Belarus,EU,2002,9870.308594,1.08,98263244800
Belarus,EU,2003,10492.9873,1,1.04E+11
Belarus,EU,2004,11615.68555,0.92,1.14E+11
Belarus,EU,2005,12629.55762,0.85,1.24E+11
Belarus,EU,2006,13792.55371,0.78,1.35E+11
Belarus,EU,2007,14856.95605,0.72,1.45E+11
Belarus,EU,2008,16223.99707,0.66,1.58E+11
Belarus,EU,2009,16088.72461,0.6,1.56E+11
Belarus,EU,2010,17172.46094,0.55,1.66E+11
Belarus,EU,2011,17918,0.51,1.73E+11
Belarus,EU,2012,18251,0.48,1.76E+11
Belarus,EU,2013,18464,0.45,1.78E+11
Belarus,EU,2014,18822,0.43,1.81E+11
Belarus,EU,2015,18136,0.4,1.74E+11
Belarus,EU,2016,17628,0.38,1.69E+11
Belarus,EU,2017,18113.38477,0.36,1.73E+11
Belarus,EU,2018,18727.31836,0.34,1.78E+11
Belgium,EU,1960,11081,3.38,1.01E+11
Belgium,EU,1961,11561,3.24,1.06E+11
Belgium,EU,1962,12087,3.12,1.11E+11
Belgium,EU,1963,12532,3,1.16E+11
Belgium,EU,1964,13295,2.89,1.25E+11
Belgium,EU,1965,13643,2.79,1.29E+11
Belgium,EU,1966,13989,2.7,1.33E+11
Belgium,EU,1967,14461,2.62,1.38E+11
Belgium,EU,1968,15009,2.55,1.44E+11
Belgium,EU,1969,15969,2.48,1.54E+11
Belgium,EU,1970,16914,2.4,1.63E+11
Belgium,EU,1971,17486,2.31,1.69E+11
Belgium,EU,1972,18336,2.19,1.78E+11
Belgium,EU,1973,19399,2.08,1.89E+11
Belgium,EU,1974,20153,1.96,1.97E+11
Belgium,EU,1975,19831,1.85,1.94E+11
Belgium,EU,1976,20916,1.76,2.05E+11
Belgium,EU,1977,21025,1.67,2.07E+11
Belgium,EU,1978,21605,1.59,2.12E+11
Belgium,EU,1979,22094,1.52,2.17E+11
Belgium,EU,1980,23060,1.46,2.27E+11
Belgium,EU,1981,22760,1.39,2.24E+11
Belgium,EU,1982,23071,1.33,2.27E+11
Belgium,EU,1983,23071,1.27,2.27E+11
Belgium,EU,1984,23644,1.22,2.33E+11
Belgium,EU,1985,23873,1.17,2.35E+11
Belgium,EU,1986,24221,1.14,2.39E+11
Belgium,EU,1987,24772,1.1,2.45E+11
Belgium,EU,1988,25905,1.07,2.56E+11
Belgium,EU,1989,26690,1.03,2.65E+11
Belgium,EU,1990,27412,1,2.73E+11
Belgium,EU,1991,27848.30469,0.97,2.79E+11
Belgium,EU,1992,28199.57422,0.93,2.83E+11
Belgium,EU,1993,27857.25,0.88,2.81E+11
Belgium,EU,1994,28706.5,0.82,2.9E+11
Belgium,EU,1995,29370.08789,0.76,2.98E+11
Belgium,EU,1996,29820.29883,0.71,3.03E+11
Belgium,EU,1997,30894.2832,0.67,3.15E+11
Belgium,EU,1998,31480.74414,0.63,3.21E+11
Belgium,EU,1999,32571.67383,0.6,3.33E+11
Belgium,EU,2000,33719.76953,0.58,3.46E+11
Belgium,EU,2001,33923.34375,0.56,3.49E+11
Belgium,EU,2002,34419.69531,0.54,3.56E+11
Belgium,EU,2003,34588.47656,0.52,3.59E+11
Belgium,EU,2004,35740.35156,0.51,3.73E+11
Belgium,EU,2005,36338.38281,0.49,3.81E+11
Belgium,EU,2006,37051.90234,0.48,3.91E+11
Belgium,EU,2007,38082.875,0.47,4.05E+11
Belgium,EU,2008,38117.34766,0.46,4.08E+11
Belgium,EU,2009,36998.64844,0.46,4E+11
Belgium,EU,2010,37739.32813,0.45,4.12E+11
Belgium,EU,2011,38130,0.44,4.21E+11
Belgium,EU,2012,37906,0.43,4.21E+11
Belgium,EU,2013,37737,0.42,4.21E+11
Belgium,EU,2014,38228,0.41,4.29E+11
Belgium,EU,2015,38569,0.39,4.35E+11
Belgium,EU,2016,38766,0.38,4.39E+11
Belgium,EU,2017,39352.16406,0.37,4.48E+11
Belgium,EU,2018,39756.20313,0.35,4.54E+11
Benin,AF,1960,1468,31.09,3031729664
Benin,AF,1961,1482,30.6,3131826176
Benin,AF,1962,1400,30.1,3030477824
Benin,AF,1963,1430,29.59,3170164224
Benin,AF,1964,1492,29.07,3388837888
Benin,AF,1965,1532,28.55,3566214144
Benin,AF,1966,1549,28.04,3696920832
Benin,AF,1967,1525,27.56,3732750080
Benin,AF,1968,1545,27.1,3879617024
Benin,AF,1969,1551,26.65,3997114624
Benin,AF,1970,1543,26.22,4082305792
Benin,AF,1971,1535,25.79,4170868224
Benin,AF,1972,1640,25.35,4577951744
Benin,AF,1973,1666,24.88,4779049472
Benin,AF,1974,1733,24.38,5110665728
Benin,AF,1975,1570,23.87,4761257472
Benin,AF,1976,1548,23.34,4829592576
Benin,AF,1977,1570,22.83,5040642048
Benin,AF,1978,1519,22.34,5020204032
Benin,AF,1979,1594,21.88,5424330752
Benin,AF,1980,1691,21.44,5935497728
Benin,AF,1981,1733,21.04,6276125184
Benin,AF,1982,1862,20.64,6957657088
Benin,AF,1983,1728,20.26,6662364672
Benin,AF,1984,1809,19.89,7197473792
Benin,AF,1985,1886,19.51,7746780672
Benin,AF,1986,1867,19.13,7917095424
Benin,AF,1987,1782,18.74,7799295488
Benin,AF,1988,1780,18.33,8040683520
Benin,AF,1989,1715,17.93,7998171648
Benin,AF,1990,1811,17.51,8723574784
Benin,AF,1991,1812.421509,17.09,9020547072
Benin,AF,1992,1790.530151,16.67,9209668608
Benin,AF,1993,1791.963257,16.27,9663858688
Benin,AF,1994,1731.803345,15.89,9706565632
Benin,AF,1995,1835.574585,15.54,10500461568
Benin,AF,1996,1840.48584,15.2,10810468352
Benin,AF,1997,1867.605957,14.88,11307899904
Benin,AF,1998,1862.755737,14.54,11647427584
Benin,AF,1999,1881.697144,14.22,12157430784
Benin,AF,2000,1908.936646,13.88,12746225664
Benin,AF,2001,1928.096558,13.54,13306903552
Benin,AF,2002,1934.396729,13.21,13793054720
Benin,AF,2003,1919.615112,12.88,14127733760
Benin,AF,2004,1923.71936,12.57,14599812096
Benin,AF,2005,1875.919312,12.28,14703565824
Benin,AF,2006,1870.532471,12.01,15130030080
Benin,AF,2007,1904.549561,11.76,15874980864
Benin,AF,2008,1920.306152,11.53,16519715840
Benin,AF,2009,1888.775757,11.3,16780075008
Benin,AF,2010,1854.665649,11.08,17023196160
Benin,AF,2011,1836,10.86,17416239104
Benin,AF,2012,1867,10.63,18305935360
Benin,AF,2013,1939,10.4,19651418112
Benin,AF,2014,2008,10.18,21043177472
Benin,AF,2015,2055,9.96,22279708672
Benin,AF,2016,2080,9.74,23337750528
Benin,AF,2017,2141.572998,9.51,24870051840
Benin,AF,2018,2220.176514,9.28,26682034176
Bolivia,SA,1960,2560,28.79,8791226368
Bolivia,SA,1961,2555,28.18,8975158272
Bolivia,SA,1962,2636,27.59,9473567744
Bolivia,SA,1963,2742,26.99,10084080640
Bolivia,SA,1964,2809,26.4,10573263872
Bolivia,SA,1965,2879,25.79,11093693440
Bolivia,SA,1966,3014,25.18,11891658752
Bolivia,SA,1967,3127,24.57,12635159552
Bolivia,SA,1968,3314,23.97,13716874240
Bolivia,SA,1969,3379,23.36,14329906176
Bolivia,SA,1970,3469,22.73,15077029888
Bolivia,SA,1971,3513,22.12,15649304576
Bolivia,SA,1972,3602,21.49,16446270464
Bolivia,SA,1973,3757,20.86,17582471168
Bolivia,SA,1974,3854,20.23,18484709376
Bolivia,SA,1975,4010,19.59,19706406912
Bolivia,SA,1976,4219,18.97,20908283904
Bolivia,SA,1977,4289,18.38,21786902528
Bolivia,SA,1978,4328,17.82,22525603840
Bolivia,SA,1979,4227,17.3,22517149696
Bolivia,SA,1980,4100,16.81,22309322752
Bolivia,SA,1981,4060,16.35,22513608704
Bolivia,SA,1982,3816,15.91,21530726400
Bolivia,SA,1983,3585,15.47,20568700928
Bolivia,SA,1984,3561,15.03,20775917568
Bolivia,SA,1985,3476,14.58,20629833728
Bolivia,SA,1986,3306,14.1,19972702208
Bolivia,SA,1987,3330,13.62,20500709376
Bolivia,SA,1988,3386,13.13,21274793984
Bolivia,SA,1989,3408,12.64,21890043904
Bolivia,SA,1990,3502,12.15,23021797376
Bolivia,SA,1991,3610.051758,11.68,24301006848
Bolivia,SA,1992,3592.136719,11.21,24762218496
Bolivia,SA,1993,3670.274414,10.74,25891375104
Bolivia,SA,1994,3765.169434,10.28,27164993536
Bolivia,SA,1995,3865.437988,9.83,28507105280
Bolivia,SA,1996,3959.445313,9.37,29832024064
Bolivia,SA,1997,4079.537842,8.91,31392651264
Bolivia,SA,1998,4205.694336,8.45,33052112896
Bolivia,SA,1999,4146.470703,8,33277726720
Bolivia,SA,2000,4173.549316,7.55,34202658816
Bolivia,SA,2001,4166.491699,7.12,34862903296
Bolivia,SA,2002,4193.754883,6.71,35825102848
Bolivia,SA,2003,4230.372559,6.32,36884889600
Bolivia,SA,2004,4330.555664,5.95,38524473344
Bolivia,SA,2005,4445.347656,5.6,40332390400
Bolivia,SA,2006,4581.902344,5.27,42381266944
Bolivia,SA,2007,4713.448242,4.95,44428664832
Bolivia,SA,2008,4924.032227,4.66,47276900352
Bolivia,SA,2009,5011.338379,4.39,48987066368
Bolivia,SA,2010,5141.758789,4.13,51147223040
Bolivia,SA,2011,5331,3.89,53942697984
Bolivia,SA,2012,5511,3.67,56708206592
Bolivia,SA,2013,5789,3.46,60559036416
Bolivia,SA,2014,6007,3.27,63863336960
Bolivia,SA,2015,6200,3.1,66965467136
Bolivia,SA,2016,6355,2.95,69712117760
Bolivia,SA,2017,6521.369629,2.82,72636538880
Bolivia,SA,2018,6695.774414,2.7,75704713216
Bosnia and Herzegovina,EU,1984,6843,2.93,29023907840
Bosnia and Herzegovina,EU,1985,6875,2.7,29393065984
Bosnia and Herzegovina,EU,1986,7066,2.49,30438103040
Bosnia and Herzegovina,EU,1987,6886,2.3,29878196224
Bosnia and Herzegovina,EU,1988,6668,2.12,29138452480
Bosnia and Herzegovina,EU,1989,6711,1.96,29517137920
Bosnia and Herzegovina,EU,1990,5893,1.81,26068545536
Bosnia and Herzegovina,EU,1991,5128.939453,1.68,22759440384
Bosnia and Herzegovina,EU,1992,3830.218994,1.8,16213873664
Bosnia and Herzegovina,EU,1993,2831.039307,1.75,11076997120
Bosnia and Herzegovina,EU,1994,3017.001221,1.48,11242947584
Bosnia and Herzegovina,EU,1995,3237.307373,1.41,11770818560
Bosnia and Herzegovina,EU,1996,4915.325195,1.22,17934745600
Bosnia and Herzegovina,EU,1997,5913.081055,1.15,21766901760
Bosnia and Herzegovina,EU,1998,6589.637207,1.09,24470433792
Bosnia and Herzegovina,EU,1999,7025.973145,1.03,26775072768
Bosnia and Herzegovina,EU,2000,7082.035156,0.99,27629668352
Bosnia and Herzegovina,EU,2001,7129.386719,0.96,27937523712
Bosnia and Herzegovina,EU,2002,7391.592285,0.93,28997447680
Bosnia and Herzegovina,EU,2003,7551.408203,0.92,29749018624
Bosnia and Herzegovina,EU,2004,7857.378418,0.9,31229566976
Bosnia and Herzegovina,EU,2005,8057.682617,0.89,32159545344
Bosnia and Herzegovina,EU,2006,8410.800781,0.86,33580218368
Bosnia and Herzegovina,EU,2007,8811.861328,0.83,35158286336
Bosnia and Herzegovina,EU,2008,9199.261719,0.79,36676653056
Bosnia and Herzegovina,EU,2009,9018.505859,0.75,35937406976
Bosnia and Herzegovina,EU,2010,8982.458008,0.72,35774980096
Bosnia and Herzegovina,EU,2011,8961,0.69,35666186240
Bosnia and Herzegovina,EU,2012,8873,0.67,35288068096
Bosnia and Herzegovina,EU,2013,9093,0.65,36129705984
Bosnia and Herzegovina,EU,2014,9201,0.64,36520341504
Bosnia and Herzegovina,EU,2015,9495,0.63,37642616832
Bosnia and Herzegovina,EU,2016,9746,0.62,38586310656
Bosnia and Herzegovina,EU,2017,10069.23535,0.61,39806906368
Bosnia and Herzegovina,EU,2018,10460.52051,0.6,41286324224
Botswana,AF,1960,564,16.76,280135968
Botswana,AF,1961,575,16.27,290136384
Botswana,AF,1962,582,15.77,298428640
Botswana,AF,1963,591,15.31,308051072
Botswana,AF,1964,604,14.86,320099456
Botswana,AF,1965,612,14.47,329317184
Botswana,AF,1966,663,14.07,361974784
Botswana,AF,1967,719,13.68,397995968
Botswana,AF,1968,781,13.28,438875936
Botswana,AF,1969,843,12.84,482089792
Botswana,AF,1970,907,12.39,529687104
Botswana,AF,1971,1113,11.93,667407104
Botswana,AF,1972,1361,11.44,842936704
Botswana,AF,1973,1589,10.95,1021847744
Botswana,AF,1974,1656,10.43,1112449408
Botswana,AF,1975,1712,9.91,1206259840
Botswana,AF,1976,1801,9.36,1335032704
Botswana,AF,1977,1889,8.81,1476200576
Botswana,AF,1978,2005,8.27,1648605184
Botswana,AF,1979,2184,7.76,1883922816
Botswana,AF,1980,2348,7.31,2114317696
Botswana,AF,1981,2528,6.9,2362259200
Botswana,AF,1982,2640,6.52,2562518528
Botswana,AF,1983,2848,6.19,2867984384
Botswana,AF,1984,3124,5.87,3259569152
Botswana,AF,1985,3301,5.56,3564063232
Botswana,AF,1986,3432,5.28,3829274624
Botswana,AF,1987,3601,5.03,4148395264
Botswana,AF,1988,3920,4.84,4660648960
Botswana,AF,1989,5066,4.76,6213535232
Botswana,AF,1990,5267,4.84,6660711424
Botswana,AF,1991,5616.01123,5.06,7315023872
Botswana,AF,1992,5733.629883,5.41,7702511104
Botswana,AF,1993,5787.114258,5.85,8026912768
Botswana,AF,1994,5946.427246,6.32,8505258496
Botswana,AF,1995,6318.476563,6.8,9306935296
Botswana,AF,1996,6647.767578,6.69,10069415936
Botswana,AF,1997,7152.147461,6.96,11122744320
Botswana,AF,1998,7185.272461,7.1,11452638208
Botswana,AF,1999,7876.138672,7.05,12841606144
Botswana,AF,2000,8044.14209,6.93,13390984192
Botswana,AF,2001,8082.82373,6.58,13725142016
Botswana,AF,2002,8604.067383,6.16,14885487616
Botswana,AF,2003,9042.519531,5.77,15922276352
Botswana,AF,2004,9329.508789,5.32,16721032192
Botswana,AF,2005,9798.086914,4.65,17874606080
Botswana,AF,2006,10665.67969,4.02,19803983872
Botswana,AF,2007,11602.06836,3.74,21924130816
Botswana,AF,2008,12385.14941,3.67,23814438912
Botswana,AF,2009,11494.75684,3.56,22485499904
Botswana,AF,2010,12544.72754,3.51,24958828544
Botswana,AF,2011,13376,3.71,27061133312
Botswana,AF,2012,13743,3.73,28266780672
Botswana,AF,2013,14853,3.74,31054362624
Botswana,AF,2014,15082,3.88,32048893952
Botswana,AF,2015,14805,4.12,31968200704
Botswana,AF,2016,15198,4.36,33339518976
Botswana,AF,2017,15397.42969,4.38,34307698688
Botswana,AF,2018,15842.12988,4.3,35844341760
Brazil,SA,1960,3398,16.89,2.44E+11
Brazil,SA,1961,3585,16.41,2.65E+11
Brazil,SA,1962,3711,15.97,2.82E+11
Brazil,SA,1963,3623,15.55,2.84E+11
Brazil,SA,1964,3637,15.17,2.93E+11
Brazil,SA,1965,3617,14.82,3.01E+11
Brazil,SA,1966,3747,14.5,3.21E+11
Brazil,SA,1967,3795,14.19,3.34E+11
Brazil,SA,1968,4050,13.89,3.67E+11
Brazil,SA,1969,4313,13.58,4.02E+11
Brazil,SA,1970,4635,13.25,4.43E+11
Brazil,SA,1971,5024,12.91,4.94E+11
Brazil,SA,1972,5480,12.57,5.53E+11
Brazil,SA,1973,6086,12.23,6.3E+11
Brazil,SA,1974,6416,11.89,6.81E+11
Brazil,SA,1975,6582,11.56,7.17E+11
Brazil,SA,1976,7079,11.22,7.9E+11
Brazil,SA,1977,7248,10.85,8.29E+11
Brazil,SA,1978,7425,10.46,8.7E+11
Brazil,SA,1979,7736,10.04,9.29E+11
Brazil,SA,1980,8249,9.61,1.01E+12
Brazil,SA,1981,7709,9.18,9.71E+11
Brazil,SA,1982,7587,8.76,9.79E+11
Brazil,SA,1983,7203,8.37,9.51E+11
Brazil,SA,1984,7438,8.02,1E+12
Brazil,SA,1985,7862,7.69,1.08E+12
Brazil,SA,1986,8281,7.39,1.16E+12
Brazil,SA,1987,8402,7.1,1.2E+12
Brazil,SA,1988,8230,6.83,1.2E+12
Brazil,SA,1989,8333,6.56,1.24E+12
Brazil,SA,1990,7842,6.29,1.19E+12
Brazil,SA,1991,7888.04834,6.01,1.21E+12
Brazil,SA,1992,7812.794434,5.71,1.22E+12
Brazil,SA,1993,8166.23584,5.4,1.3E+12
Brazil,SA,1994,8615.688477,5.09,1.39E+12
Brazil,SA,1995,8951.694336,4.78,1.47E+12
Brazil,SA,1996,9124.515625,4.48,1.52E+12
Brazil,SA,1997,9409.946289,4.2,1.59E+12
Brazil,SA,1998,9419.107422,3.94,1.61E+12
Brazil,SA,1999,9441.758789,3.7,1.64E+12
Brazil,SA,2000,9834.424805,3.46,1.73E+12
Brazil,SA,2001,9953.30957,3.24,1.78E+12
Brazil,SA,2002,10245.06934,3.03,1.86E+12
Brazil,SA,2003,10354.5957,2.83,1.9E+12
Brazil,SA,2004,10949.66016,2.64,2.04E+12
Brazil,SA,2005,11305.77148,2.47,2.13E+12
Brazil,SA,2006,11766.60547,2.32,2.24E+12
Brazil,SA,2007,12500.00684,2.18,2.41E+12
Brazil,SA,2008,13164.01172,2.06,2.56E+12
Brazil,SA,2009,13180.89063,1.96,2.59E+12
Brazil,SA,2010,14215.6123,1.87,2.82E+12
Brazil,SA,2011,14831,1.79,2.97E+12
Brazil,SA,2012,14985,1.73,3.02E+12
Brazil,SA,2013,15306,1.67,3.11E+12
Brazil,SA,2014,15258,1.62,3.13E+12
Brazil,SA,2015,15826,1.57,3.27E+12
Brazil,SA,2016,13873,1.64,2.89E+12
Brazil,SA,2017,13951.59961,1.48,2.93E+12
Brazil,SA,2018,14033.56543,1.44,2.97E+12
Bulgaria,EU,1960,4642,5.53,36520349696
Bulgaria,EU,1961,4897,4.89,38897446912
Bulgaria,EU,1962,5252,4.42,42083991552
Bulgaria,EU,1963,5448,4.09,44009734144
Bulgaria,EU,1964,5829,3.86,47473352704
Bulgaria,EU,1965,6137,3.74,50331992064
Bulgaria,EU,1966,6575,3.69,54296723456
Bulgaria,EU,1967,6886,3.67,57224216576
Bulgaria,EU,1968,6963,3.58,58277543936
Bulgaria,EU,1969,7246,3.41,61114011648
Bulgaria,EU,1970,7608,3.22,64588677120
Bulgaria,EU,1971,7814,3.09,66703388672
Bulgaria,EU,1972,8145,3.02,69853151232
Bulgaria,EU,1973,8423,2.96,72614658048
Bulgaria,EU,1974,8630,2.91,74897571840
Bulgaria,EU,1975,9295,2.86,81059299328
Bulgaria,EU,1976,9535,2.8,83479281664
Bulgaria,EU,1977,9398,2.72,82674409472
Bulgaria,EU,1978,9594,2.61,84458676224
Bulgaria,EU,1979,9954,2.49,87710556160
Bulgaria,EU,1980,9634,2.38,85198544896
Bulgaria,EU,1981,9860,2.29,87452688384
Bulgaria,EU,1982,10154,2.22,90290364416
Bulgaria,EU,1983,9942,2.15,88586043392
Bulgaria,EU,1984,10249,2.07,91505852416
Bulgaria,EU,1985,9924,1.98,88756019200
Bulgaria,EU,1986,10170,1.88,91110694912
Bulgaria,EU,1987,10173,1.79,91271725056
Bulgaria,EU,1988,10098,1.76,90700488704
Bulgaria,EU,1989,9908,1.79,89073467392
Bulgaria,EU,1990,8922,1.84,79352520704
Bulgaria,EU,1991,8319.672852,1.89,73266159616
Bulgaria,EU,1992,7846.116211,1.92,68357816320
Bulgaria,EU,1993,7959.163574,1.93,68791803904
Bulgaria,EU,1994,8212.296875,1.92,70739017728
Bulgaria,EU,1995,8566.602539,1.91,73463005184
Bulgaria,EU,1996,7901.123535,1.92,67407642624
Bulgaria,EU,1997,7927.429199,1.93,67221577728
Bulgaria,EU,1998,8322.082031,1.91,70098747392
Bulgaria,EU,1999,7921.765137,1.83,66353733632
Bulgaria,EU,2000,8410.794922,1.74,70102818816
Bulgaria,EU,2001,8832.291016,1.67,72164990976
Bulgaria,EU,2002,9471.765625,1.6,75728076800
Bulgaria,EU,2003,10080.7832,1.52,79961358336
Bulgaria,EU,2004,10853.78516,1.42,85445484544
Bulgaria,EU,2005,11758.08398,1.33,91870126080
Bulgaria,EU,2006,12706.18164,1.24,98526781440
Bulgaria,EU,2007,13785.22754,1.18,1.06E+11
Bulgaria,EU,2008,14761.71484,1.14,1.13E+11
Bulgaria,EU,2009,14363.25879,1.11,1.09E+11
Bulgaria,EU,2010,14686.46094,1.09,1.11E+11
Bulgaria,EU,2011,15112,1.04,1.13E+11
Bulgaria,EU,2012,15204,0.99,1.13E+11
Bulgaria,EU,2013,15420,0.92,1.14E+11
Bulgaria,EU,2014,15711,0.86,1.16E+11
Bulgaria,EU,2015,16373,0.81,1.2E+11
Bulgaria,EU,2016,17037,0.77,1.24E+11
Bulgaria,EU,2017,17763.69336,0.74,1.28E+11
Bulgaria,EU,2018,18444.25977,0.7,1.32E+11
Burkina Faso,AF,1960,971,34.29,4724687872
Burkina Faso,AF,1961,1004,33.91,4910251008
Burkina Faso,AF,1962,1060,33.53,5214810112
Burkina Faso,AF,1963,1039,33.16,5145849856
Burkina Faso,AF,1964,1055,32.84,5264409088
Burkina Faso,AF,1965,1087,32.55,5469261312
Burkina Faso,AF,1966,1082,32.34,5493825536
Burkina Faso,AF,1967,1165,32.09,5974044160
Burkina Faso,AF,1968,1189,31.88,6162626048
Burkina Faso,AF,1969,1199,31.67,6286241792
Burkina Faso,AF,1970,1188,31.42,6300887040
Burkina Faso,AF,1971,1219,31.13,6541175808
Burkina Faso,AF,1972,1253,30.71,6808658944
Burkina Faso,AF,1973,1172,30.1,6454900224
Burkina Faso,AF,1974,1132,29.29,6324905984
Burkina Faso,AF,1975,1068,28.34,6059268096
Burkina Faso,AF,1976,1039,27.28,5989425664
Burkina Faso,AF,1977,1090,26.26,6421258752
Burkina Faso,AF,1978,1189,25.33,7164371968
Burkina Faso,AF,1979,1173,24.52,7235379712
Burkina Faso,AF,1980,1165,23.84,7360690176
Burkina Faso,AF,1981,1186,23.28,7678602752
Burkina Faso,AF,1982,1183,22.77,7851839488
Burkina Faso,AF,1983,1140,22.32,7760300544
Burkina Faso,AF,1984,1129,21.87,7886109184
